Main St. @ Ringwood Dr.,43.965031002518394,-79.27493933914829
Davis Dr. @ Superior St. (Newmarket GO).,44.0594444,-79.4590073
Winston Churchill Transitway Station,43.5417557,-79.71298979999999
Winston Churchill Transitway Station,43.5419006,-79.7131805
Davis Dr. @ Superior St. (Newmarket GO).,44.0596123,-79.4592438
Mountainview Rd. N. @ Maple Ave.,43.6563339,-79.9114151
Gormley GO,43.94091029999999,-79.3985214
Kingston Rd. @ Brock Rd.,43.847854600000005,-79.07434079999999
Brock Rd. S. @ Gilmour Rd.,43.466629,-80.14156340000001
Brock Rd. S. @ Gilmour Rd.,43.4668732,-80.14228059999999
Winchester Rd. W. @ Lake Ridge Rd.,43.9403648,-79.0159454
Ontario St. @ QEW (Beamsville) Park & Ride,43.18816760000001,-79.4759598
McMaster Innovation Park,43.2564278,-79.9013138
McMaster Innovation Park,43.2570114,-79.9015045
Brantford Bus Terminal,43.140308399999995,-80.26499179999999
Colborne St. E. @ Park Ave.,43.1390533,-80.2543106
Dalhousie St. @ Park Ave.,43.1400795,-80.2549591
Colborne St E. @ Kiwanis Way,43.1404762,-80.24005129999999
Colborne St. E. @ Puleston St.,43.140579200000005,-80.2406311
Wayne Gretzky Pkwy. @ Chatham St.,43.144886,-80.2353592
Wayne Gretzky Pkwy. @ Chatham St.,43.1449928,-80.2356873
Wayne Gretzky Pkwy. @ Elgin St.,43.1499977,-80.23781590000002
Wayne Gretzky Pkwy. @ Elgin St.,43.1501236,-80.23753359999999
Wayne Gretzky Pkwy. @ Henry St.,43.15441129999999,-80.2391205
Wayne Gretzky Pwky. @ Henry St.,43.1545525,-80.2395554
6700 Millcreek Dr. @ Aquitaine Ave.,43.5951157,-79.75250240000001
6715 Millcreek Dr. @ Aquitaine Ave. (Millcreek Business Centre),43.59510039999999,-79.7512894
Yonge St. @ Davis Dr. (Upper Canada Mall),44.0550804,-79.4807053
Dupont Meadow Pl. @ Mississauga Rd.,43.6081848,-79.7510834
Financial Dr. @ Syntex Crt.,43.611037345833,-79.7488204602084
Major Mackenzie Dr. E. @ Cedar Ave.,43.8734169,-79.4278793
Major Mackenzie Dr. E. @ Cedar Ave.,43.8731232,-79.4284439
Yonge St. @ 4th Line (Churchill Community Centre),44.253833799999995,-79.6016998
Kingston Rd. @ Fairport Rd.,43.8238487,-79.1063309
Markham Rd. @ Castlemore Ave.,43.904098499999996,-79.2667618
Markham Rd. @ Castlemore Ave.,43.904464700000005,-79.2672577
Kingston Rd. @ Glenanna Rd.,43.838615399999995,-79.08632659999999
Hurontario St. @ Old School Rd.,43.753563,-79.85123399999999
Hurontario St. @ Old School Rd.,43.753716,-79.85189100000001
Markham Rd. @ Edward Jeffreys Ave.,43.895947,-79.264854
Markham Rd. @ Edward Jeffreys Ave.,43.896361999999996,-79.265251
Morningside Ave. @ Tams Rd.,43.791924,-79.195305
Morningside Ave. @ Tams Rd.,43.792179,-79.19574
Brock Rd. @ Hwy. 407 Park & Ride,43.912596,-79.097042
Davis Dr. @ Hwy. 404 Park & Ride,44.0676956,-79.42151640000002
Hwy. 50 @ Ebenezer Rd.,43.777972999999996,-79.654884
Hwy. 50 @ Ebenezer Rd.,43.779167,-79.655106
Hwy. 50 @ Queen St. E.,43.768192,-79.648849
Weber St. E. @ Queen St. N.,43.451828000000006,-80.48707579999999
Weber St. W. @ Queen St. N.,43.4519386,-80.4876175
Mountainview Rd. N. @ Maple Ave.,43.6555405,-79.9107971
Wellington St. E. @ Mary St.,44.003196700000004,-79.451149
Wellington St. E. @ John West Way,44.003505700000005,-79.45068359999999
Guelph Central GO Bus,43.544932,-80.246388
MacDonell St. @ Carden St. (Guelph Central GO),43.546314200000005,-80.2452316
Queen St. E. @ West Dr.,43.7095222,-79.733696
Derry Rd. W. @ Ninth Line,43.574543,-79.78685
Peterborough Rd. 10 @ Hwy. 115 Park & Ride,44.187202500000005,-78.4643936
Crawford Dr. @ Harper Rd. Park & Ride,44.267864200000005,-78.34927370000001
Peterborough Bus Terminal,44.3045998,-78.3224182
Trent University,44.3569412,-78.28703309999999
City Centre Dr. @ Mercer St.,43.5895958,-79.6420135
Georgetown GO Bus,43.6560287,-79.9186783
Main St. S. @ Ridge Rd.,43.61085,-80.13266
Niagara Falls Bus Terminal,43.10853579999999,-79.0636063
Scarborough Centre Bus Terminal,43.7746925,-79.2563095
